rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ID,prolific_id,success,timeout,failed_images,failed_audio,failed_video,stimulus,trial_category,question_order,slider_start,stimulus_name
77634,"{""instructions2"":""yes""}",survey-text,5,161588,0.0-5.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,,instructions,,,
28829,"{""map_attention"":""A person traveling through the park"",""squares_attention"":""Two terrains (grass and sidewalk) and three destinations (urgent care, bus stop, coffee shop)"",""answer_attention"":""Based on your own best judgment based on the map that you see, as well as your <i>own</i> common sense intuitions about towns and these kinds of destinations in general.""}",survey-multi-choice,6,190420,0.0-6.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,,,"[0,1,2]",,
14194,0,html-slider-response,7,204617,0.0-7.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_hospital_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_hospital_grass_wandering.png
3730,24,html-slider-response,8,208348,0.0-8.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_hospital_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_hospital_grass_wandering.png
4295,72,html-slider-response,9,212645,0.0-9.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_hospital_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_hospital_grass_shortest.png
3456,0,html-slider-response,10,216103,0.0-10.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_bus_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_bus_grass_wandering.png
6383,86,html-slider-response,11,222488,0.0-11.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_hospital_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_hospital_grass_shortest.png
2726,100,html-slider-response,12,225215,0.0-12.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_coffee_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_coffee_sidewalk_shortest.png
3863,11,html-slider-response,13,229079,0.0-13.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_bus_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_bus_grass_wandering.png
2836,0,html-slider-response,14,231917,0.0-14.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_coffee_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_coffee_grass_wandering.png
2739,100,html-slider-response,15,234658,0.0-15.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_hospital_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_hospital_sidewalk_shortest.png
9975,14,html-slider-response,16,244634,0.0-16.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_bus_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_bus_grass_shortest.png
3263,100,html-slider-response,17,247899,0.0-17.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_hospital_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_hospital_sidewalk_shortest.png
3024,12,html-slider-response,18,250924,0.0-18.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_coffee_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_coffee_grass_wandering.png
1938,100,html-slider-response,19,252864,0.0-19.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_bus_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_bus_sidewalk_shortest.png
3558,0,html-slider-response,20,256423,0.0-20.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_coffee_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_coffee_grass_shortest.png
2554,0,html-slider-response,21,258978,0.0-21.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_bus_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_bus_grass_shortest.png
2507,6,html-slider-response,22,261487,0.0-22.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_coffee_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_coffee_grass_wandering.png
2361,0,html-slider-response,23,263851,0.0-23.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_bus_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_bus_grass_shortest.png
3617,8,html-slider-response,24,267470,0.0-24.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_bus_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_bus_grass_wandering.png
2936,100,html-slider-response,25,270408,0.0-25.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_coffee_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_coffee_sidewalk_shortest.png
2520,7,html-slider-response,26,272930,0.0-26.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_coffee_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_coffee_grass_shortest.png
4725,99,html-slider-response,27,277656,0.0-27.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_bus_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_bus_sidewalk_shortest.png
3177,9,html-slider-response,28,280835,0.0-28.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_coffee_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_coffee_grass_shortest.png
2711,100,html-slider-response,29,283549,0.0-29.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_hospital_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_hospital_sidewalk_shortest.png
2940,100,html-slider-response,30,286491,0.0-30.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_coffee_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_coffee_sidewalk_shortest.png
2282,6,html-slider-response,31,288776,0.0-31.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_hospital_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_hospital_grass_wandering.png
5987,32,html-slider-response,32,294765,0.0-32.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_hospital_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_hospital_grass_shortest.png
1914,100,html-slider-response,33,296682,0.0-33.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_bus_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_bus_sidewalk_shortest.png
11028,"[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""No""},{""name"":""age"",""value"":""31""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""""}]",survey-html-form,34,307713,0.0-34.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,,debrief,,,
14231,"{""Q0"":""lwds8wcdd""}",survey-text,35,321950,0.0-35.0,21,1,2024-07-22 20:34:02,c42334ae11bd6e373fa9fec6f52302a2,67.189.15.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lwds8wcdd,5da2797f2e89480012ef40cb,,,,,,,,,,
20359,"{""prolific_id"":""669d2ddaeb487cc3a0404489""}",survey-text,0,20369,0.0-0.0,18,1,2024-07-22 20:33:00,c42334ae11bd6e373fa9fec6f52302a2,73.17.131.146,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",fghneuy6p,669d2ddaeb487cc3a0404489,,,,,,,,,,
,,preload,1,20758,0.0-1.0,18,1,2024-07-22 20:33:00,c42334ae11bd6e373fa9fec6f52302a2,73.17.131.146,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",fghneuy6p,669d2ddaeb487cc3a0404489,true,false,[],[],[],,,,,
3245, ,html-keyboard-response,2,24004,0.0-2.0,18,1,2024-07-22 20:33:00,c42334ae11bd6e373fa9fec6f52302a2,73.17.131.146,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",fghneuy6p,669d2ddaeb487cc3a0404489,,,,,,"<p style=""text-align:center;width:700px;""> Welcome to the experiment! This study takes most people around 10 minutes to complete. Please complete it in one sitting.</p>",,,,
5671,y,html-keyboard-response,3,29676,0.0-3.0,18,1,2024-07-22 20:33:00,c42334ae11bd6e373fa9fec6f52302a2,73.17.131.146,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",fghneuy6p,669d2ddaeb487cc3a0404489,,,,,,"<p style = ""font-size:16px;"">MIT Computational Cognitive Science Lab</p><h4>Press the 'y' key to consent.</h4><div style = ""background-color:#f2f2f2;""><h3>Informed Consent Form</h3><div style=""text-align:left;width:700px;""><p style = ""font-size:16px;"">In this study, you will be asked to read a set of instructions that describe a particular scenario, and you will then be asked to perform a simple task relating to that scenario. There will also be comprehension and attention checks. Participants who do not answer these checks correctly cannot be approved. In order to get credit for this study, you must read all the questions fully and answer honestly. You may only complete this study once. If you complete this study multiple times, you will be rejected.</p><p style = ""font-size:16px;"">This study is part of a MIT scientific research project. Your decision to complete this study is voluntary. There is no way for us to identify you. The only information we will have, in addition to your responses, is the time at which you completed the survey. The results of the research may be presented at scientific meetings or published in scientific journals. Pressing the ""Y"" key indicates that you are at least 18 years of age, and agree to complete this study voluntarily. Press the ""Y"" key to confirm your agreement and continue.</p></div>",,,,
